ReadDate,Reading,ConsumptionProfileDate,ProfileDateConsumption,H0030,H0100,H0130,H0200,H0230,H0300,H0330,H0400,H0430,H0500,H0530,H0600,H0630,H0700,H0730,H0800,H0830,H0900,H0930,H01000,H01030,H01100,H01130,H01200,H01230,H01300,H01330,H01400,H01430,H01500,H01530,H01600,H01630,H01700,H01730,H01800,H01830,H01900,H01930,H02000,H02030,H02100,H02130,H02200,H02230,H02300,H02330,H02400,ReportingUnit
04/05/2023,1126229,04/05/2023,2910.2422,67.687,56.4064,67.687,56.4064,56.4064,56.4064,56.4064,56.4064,67.687,67.687,56.1237,67.3477,56.1237,67.3477,67.3477,67.3477,67.3477,67.3477,56.1237,67.3477,56.1237,67.3477,44.8985,56.1237,56.1237,44.8985,44.8985,44.8985,56.1237,44.8985,56.1237,56.1237,67.3477,67.3477,56.1237,67.3477,67.3477,67.3477,67.3477,67.3477,67.3477,78.5729,56.1237,67.3477,56.1237,67.3477,56.1237,56.1237,KWh
19/04/2023,1122029,19/04/2023,3350.5207,78.9688,67.687,78.9688,67.687,56.4064,56.4064,67.687,56.4064,67.687,67.687,67.687,67.687,78.9688,56.4064,78.9688,78.9688,90.2494,78.9688,67.687,78.9688,67.687,67.687,67.687,67.687,67.687,67.687,45.1247,56.4064,56.4064,56.4064,67.687,56.4064,67.687,56.4064,67.687,67.687,78.9688,67.687,67.687,78.9688,78.9688,90.2494,67.687,90.2494,78.9688,78.9688,78.9688,78.9688,KWh
27/03/2023,1114622,27/03/2023,4359.4679,98.4775,87.5351,98.4775,98.4775,76.5938,87.5351,87.5351,87.5351,98.4775,98.4775,88.2137,88.2137,99.2409,99.2409,99.2409,99.2409,99.2409,99.2409,99.2409,88.2137,88.2137,88.2137,88.2137,99.2409,77.1875,77.1875,77.1875,77.1875,88.2137,88.2137,77.1875,77.1875,88.2137,77.1875,88.2137,88.2137,77.1875,99.2409,99.2409,88.2137,99.2409,99.2409,88.2137,99.2409,99.2409,99.2409,88.2137,99.2409,KWh
24/07/2023,1136943,24/07/2023,1322.6513,22.5623,22.5623,22.5623,33.8441,11.2817,22.5623,22.5623,22.5623,22.5623,22.5623,22.6189,22.6189,22.6189,22.6189,33.9289,33.9289,33.9289,22.6189,33.9289,22.6189,33.9289,33.9289,22.6189,33.9289,22.6189,33.9289,33.9289,22.6189,22.6189,33.9289,33.9289,22.6189,22.6189,22.6189,33.9289,33.9289,33.9289,22.6189,45.2378,22.6189,33.9289,33.9289,33.9289,22.6189,33.9289,22.6189,33.9289,22.6189,KWh
28/05/2023,1130889,28/05/2023,1448.2455,22.6754,22.6754,22.6754,34.0137,22.6754,22.6754,34.0137,22.6754,22.6754,22.6754,33.9289,22.6189,33.9289,22.6189,22.6189,33.9289,22.6189,33.9289,33.9289,22.6189,33.9289,33.9289,22.6189,33.9289,22.6189,45.2378,22.6189,33.9289,33.9289,33.9289,33.9289,22.6189,33.9289,33.9289,33.9289,33.9289,33.9289,33.9289,33.9289,45.2378,22.6189,45.2378,33.9289,33.9289,33.9289,33.9289,22.6189,33.9289,KWh
19/07/2023,1136389,19/07/2023,1224.4812,22.6754,22.6754,22.6754,11.3383,22.6754,22.6754,22.6754,22.6754,22.6754,22.6754,22.6754,22.6754,22.6754,22.6754,22.6754,34.0137,34.0137,22.6754,22.6754,34.0137,22.6754,34.0137,22.6754,22.6754,22.6754,34.0137,11.3383,34.0137,22.6754,22.6754,34.0137,22.6754,22.6754,22.6754,22.6754,34.0137,34.0137,22.6754,34.0137,22.6754,34.0137,34.0137,34.0137,22.6754,22.6754,22.6754,34.0137,22.6754,KWh
23/04/2023,1123207,23/04/2023,3308.3606,67.5174,67.5174,67.5174,56.265,56.265,56.265,67.5174,56.265,56.265,78.7708,67.5174,67.5174,78.7708,67.5174,67.5174,67.5174,67.5174,78.7708,67.5174,67.5174,67.5174,67.5174,67.5174,67.5174,67.5174,56.265,67.5174,78.7708,67.5174,67.5174,67.5174,56.265,67.5174,67.5174,67.5174,67.5174,67.5174,67.5174,78.7708,78.7708,78.7708,90.0232,67.5174,90.0232,67.5174,78.7708,78.7708,67.5174,KWh
24/04/2023,1123535,24/04/2023,3548.7454,67.5174,78.7708,67.5174,78.7708,56.265,67.5174,78.7708,56.265,67.5174,78.7708,78.5729,78.5729,67.3477,78.5729,67.3477,78.5729,78.5729,67.3477,67.3477,78.5729,67.3477,67.3477,67.3477,78.5729,67.3477,56.1237,67.3477,67.3477,67.3477,67.3477,78.5729,56.1237,89.797,56.1237,78.5729,78.5729,67.3477,89.797,67.3477,89.797,89.797,89.797,89.797,78.5729,89.797,78.5729,89.797,78.5729,KWh
25/02/2023,1102399,25/02/2023,5030.7933,99.4954,99.4954,99.4954,99.4954,99.4954,99.4954,110.5498,88.4399,110.5498,110.5498,99.2409,99.2409,110.2671,110.2671,99.2409,110.2671,121.2943,110.2671,110.2671,88.2137,99.2409,110.2671,99.2409,88.2137,121.2943,88.2137,99.2409,110.2671,99.2409,99.2409,88.2137,99.2409,99.2409,88.2137,110.2671,121.2943,110.2671,99.2409,110.2671,121.2943,110.2671,110.2671,121.2943,110.2671,110.2671,99.2409,110.2671,121.2943,KWh
31/07/2023,1137687,31/07/2023,1207.0914,22.5623,22.5623,22.5623,11.2817,22.5623,22.5623,33.8441,22.5623,22.5623,11.2817,22.5623,22.5623,22.5623,22.5623,22.5623,22.5623,22.5623,33.8441,22.5623,22.5623,22.5623,22.5623,22.5623,45.1247,22.5623,22.5623,22.5623,22.5623,22.5623,22.5623,22.5623,22.5623,22.5623,33.8441,22.5623,33.8441,22.5623,22.5623,33.8441,33.8441,33.8441,33.8441,22.5623,22.5623,33.8441,33.8441,33.8441,22.5623,KWh
18/05/2023,1129324,18/05/2023,2187.3712,45.0116,56.265,45.0116,56.265,33.7592,56.265,45.0116,45.0116,45.0116,45.0116,67.687,56.4064,45.1247,56.4064,56.4064,45.1247,45.1247,45.1247,45.1247,33.8441,45.1247,33.8441,45.1247,33.8441,45.1247,33.8441,33.8441,33.8441,45.1247,33.8441,33.8441,33.8441,45.1247,45.1247,45.1247,45.1247,45.1247,56.4064,45.1247,56.4064,45.1247,56.4064,45.1247,56.4064,45.1247,45.1247,45.1247,45.1247,KWh
13/02/2023,1097707,13/02/2023,4654.1619,88.4399,99.4954,77.3854,88.4399,99.4954,88.4399,99.4954,99.4954,88.4399,88.4399,99.4954,99.4954,88.4399,99.4954,99.4954,99.4954,99.4954,110.5498,99.4954,99.4954,110.5498,88.4399,99.4954,88.4399,99.4954,88.4399,88.4399,88.4399,77.3854,88.4399,88.4399,88.4399,88.4399,88.4399,99.4954,99.4954,110.5498,99.4954,110.5498,99.4954,110.5498,110.5498,99.4954,121.6053,88.4399,121.6053,99.4954,99.4954,KWh
22/03/2023,1112787,22/03/2023,3662.4939,76.9896,76.9896,76.9896,65.9906,65.9906,65.9906,65.9906,65.9906,65.9906,76.9896,76.9896,76.9896,76.9896,76.9896,87.9875,87.9875,87.9875,76.9896,87.9875,76.9896,76.9896,65.9906,76.9896,76.9896,76.9896,54.9927,76.9896,65.9906,76.9896,76.9896,65.9906,65.9906,76.9896,76.9896,65.9906,76.9896,76.9896,65.9906,87.9875,98.9865,76.9896,87.9875,76.9896,87.9875,87.9875,87.9875,76.9896,76.9896,KWh
20/02/2023,1100329,20/02/2023,3814.0137,75.2083,75.2083,75.2083,75.2083,85.9518,75.2083,75.2083,75.2083,75.2083,75.2083,77.3854,77.3854,88.4399,88.4399,77.3854,88.4399,77.3854,88.4399,88.4399,77.3854,88.4399,88.4399,77.3854,77.3854,77.3854,88.4399,66.3299,77.3854,77.3854,66.3299,77.3854,77.3854,66.3299,77.3854,88.4399,77.3854,77.3854,77.3854,88.4399,88.4399,77.3854,77.3854,88.4399,77.3854,88.4399,77.3854,77.3854,77.3854,KWh
18/06/2023,1133483,18/06/2023,963.7135,22.6754,22.6754,11.3383,22.6754,22.6754,11.3383,22.6754,11.3383,22.6754,11.3383,22.6754,22.6754,11.3383,22.6754,11.3383,22.6754,34.0137,11.3383,22.6754,22.6754,22.6754,11.3383,22.6754,22.6754,22.6754,22.6754,22.6754,11.3383,22.6754,22.6754,22.6754,22.6754,22.6754,11.3383,34.0137,11.3383,22.6754,22.6754,22.6754,22.6754,22.6754,22.6754,22.6754,11.3383,22.6754,22.6754,22.6754,11.3383,KWh
19/05/2023,1129524,19/05/2023,2208.6019,45.1247,45.1247,45.1247,45.1247,45.1247,45.1247,33.8441,56.4064,45.1247,45.1247,56.6891,45.3509,56.6891,34.0137,68.0263,56.6891,45.3509,45.3509,45.3509,56.6891,45.3509,45.3509,45.3509,45.3509,45.3509,34.0137,45.3509,34.0137,45.3509,45.3509,34.0137,45.3509,34.0137,45.3509,45.3509,45.3509,45.3509,34.0137,45.3509,56.6891,45.3509,45.3509,56.6891,45.3509,45.3509,56.6891,45.3509,45.3509,KWh
04/02/2023,1093768,04/02/2023,4127.593,88.8922,77.7813,77.7813,66.6692,88.8922,77.7813,77.7813,77.7813,88.8922,77.7813,77.3854,88.4399,88.4399,77.3854,77.3854,88.4399,77.3854,88.4399,77.3854,88.4399,88.4399,88.4399,77.3854,77.3854,88.4399,88.4399,77.3854,88.4399,77.3854,77.3854,88.4399,88.4399,77.3854,77.3854,110.5498,77.3854,88.4399,88.4399,99.4954,88.4399,88.4399,110.5498,88.4399,99.4954,99.4954,99.4954,88.4399,110.5498,KWh
01/04/2023,1116378,01/04/2023,4030.2421,77.1875,88.2137,77.1875,88.2137,66.1603,66.1603,77.1875,88.2137,77.1875,88.2137,77.5833,88.666,77.5833,88.666,88.666,88.666,88.666,88.666,77.5833,88.666,88.666,77.5833,88.666,77.5833,88.666,77.5833,77.5833,88.666,88.666,77.5833,77.5833,77.5833,77.5833,88.666,88.666,88.666,88.666,88.666,88.666,88.666,99.7498,88.666,88.666,88.666,77.5833,88.666,77.5833,88.666,KWh
19/03/2023,1111811,19/03/2023,3836.0918,88.4399,77.3854,88.4399,77.3854,66.3299,88.4399,77.3854,66.3299,88.4399,88.4399,99.4954,77.3854,88.4399,77.3854,88.4399,77.3854,77.3854,77.3854,77.3854,77.3854,77.3854,66.3299,66.3299,88.4399,66.3299,55.2755,77.3854,66.3299,66.3299,77.3854,77.3854,88.4399,88.4399,77.3854,77.3854,88.4399,88.4399,88.4399,88.4399,77.3854,88.4399,88.4399,88.4399,77.3854,77.3854,88.4399,77.3854,77.3854,KWh
06/05/2023,1126677,06/05/2023,2486.9004,45.0116,67.5174,45.0116,56.265,33.7592,67.5174,45.0116,45.0116,67.5174,45.0116,56.265,56.265,56.265,45.0116,67.5174,45.0116,56.265,56.265,45.0116,45.0116,56.265,45.0116,45.0116,56.265,45.0116,45.0116,33.7592,56.265,56.265,45.0116,45.0116,56.265,45.0116,56.265,45.0116,45.0116,56.265,67.5174,45.0116,67.5174,45.0116,67.5174,56.265,56.265,56.265,56.265,45.0116,45.0116,KWh
06/07/2023,1135090,06/07/2023,1049.2987,22.7885,11.3948,22.7885,22.7885,22.7885,22.7885,22.7885,22.7885,11.3948,11.3948,33.3351,11.1121,22.2231,22.2231,22.2231,33.3351,11.1121,33.3351,22.2231,22.2231,22.2231,11.1121,33.3351,22.2231,22.2231,22.2231,22.2231,11.1121,22.2231,22.2231,22.2231,22.2231,22.2231,22.2231,22.2231,22.2231,22.2231,33.3351,22.2231,22.2231,22.2231,22.2231,22.2231,22.2231,33.3351,22.2231,11.1121,22.2231,KWh
26/04/2023,1124149,26/04/2023,3407.775,78.5729,67.3477,78.5729,78.5729,67.3477,67.3477,67.3477,78.5729,78.5729,78.5729,78.7708,90.0232,78.7708,78.7708,78.7708,78.7708,78.7708,78.7708,67.5174,67.5174,67.5174,56.265,67.5174,56.265,67.5174,67.5174,45.0116,67.5174,67.5174,56.265,67.5174,67.5174,56.265,56.265,67.5174,56.265,67.5174,67.5174,67.5174,78.7708,78.7708,90.0232,78.7708,67.5174,78.7708,78.7708,78.7708,67.5174,KWh
30/03/2023,1115664,30/03/2023,3519.3438,66.3299,77.3854,66.3299,77.3854,66.3299,66.3299,77.3854,66.3299,77.3854,66.3299,77.1875,77.1875,77.1875,77.1875,77.1875,88.2137,77.1875,66.1603,88.2137,77.1875,66.1603,77.1875,66.1603,77.1875,66.1603,55.1341,66.1603,66.1603,77.1875,77.1875,66.1603,66.1603,77.1875,66.1603,66.1603,77.1875,77.1875,77.1875,88.2137,66.1603,77.1875,88.2137,77.1875,77.1875,77.1875,66.1603,77.1875,66.1603,KWh
22/07/2023,1136715,22/07/2023,1252.7316,22.6189,22.6189,11.31,22.6189,22.6189,22.6189,22.6189,22.6189,22.6189,11.31,33.8441,11.2817,33.8441,11.2817,22.5623,33.8441,22.5623,22.5623,22.5623,33.8441,22.5623,33.8441,22.5623,33.8441,33.8441,22.5623,33.8441,22.5623,33.8441,22.5623,33.8441,22.5623,22.5623,33.8441,22.5623,33.8441,33.8441,33.8441,22.5623,33.8441,33.8441,22.5623,33.8441,33.8441,22.5623,33.8441,22.5623,22.5623,KWh
24/06/2023,1133981,24/06/2023,956.7284,11.3666,22.732,11.3666,11.3666,22.732,11.3666,22.732,11.3666,11.3666,22.732,11.3948,22.7885,11.3948,22.7885,22.7885,22.7885,22.7885,22.7885,22.7885,22.7885,22.7885,11.3948,22.7885,22.7885,22.7885,22.7885,22.7885,22.7885,22.7885,22.7885,11.3948,22.7885,22.7885,11.3948,22.7885,22.7885,22.7885,22.7885,22.7885,22.7885,22.7885,22.7885,22.7885,22.7885,22.7885,22.7885,22.7885,11.3948,KWh
06/06/2023,1132187,06/06/2023,1603.3305,22.7885,34.1834,34.1834,22.7885,22.7885,34.1834,22.7885,34.1834,22.7885,34.1834,34.0985,34.0985,22.732,34.0985,34.0985,34.0985,45.464,34.0985,34.0985,34.0985,34.0985,22.732,34.0985,34.0985,34.0985,34.0985,22.732,34.0985,34.0985,34.0985,34.0985,45.464,34.0985,34.0985,34.0985,34.0985,34.0985,34.0985,34.0985,45.464,34.0985,34.0985,45.464,45.464,34.0985,34.0985,34.0985,34.0985,KWh
11/06/2023,1132871,11/06/2023,1375.2975,34.0985,22.732,22.732,22.732,34.0985,22.732,22.732,34.0985,22.732,22.732,22.732,34.0985,34.0985,22.732,34.0985,22.732,34.0985,34.0985,34.0985,22.732,34.0985,22.732,34.0985,34.0985,22.732,22.732,22.732,34.0985,22.732,34.0985,22.732,34.0985,22.732,34.0985,22.732,34.0985,22.732,34.0985,34.0985,34.0985,22.732,45.464,34.0985,22.732,34.0985,22.732,22.732,34.0985,KWh
05/01/2023,1079457,05/01/2023,4456.8098,88.666,77.5833,88.666,77.5833,88.666,88.666,77.5833,88.666,77.5833,77.5833,101.0222,89.797,89.797,89.797,101.0222,89.797,112.2462,89.797,123.4714,101.0222,89.797,112.2462,78.5729,101.0222,89.797,89.797,89.797,101.0222,101.0222,78.5729,89.797,89.797,78.5729,101.0222,89.797,101.0222,101.0222,89.797,112.2462,101.0222,89.797,89.797,89.797,89.797,101.0222,101.0222,101.0222,89.797,KWh
15/04/2023,1120894,15/04/2023,3344.5854,77.7813,77.7813,77.7813,66.6692,77.7813,66.6692,66.6692,66.6692,77.7813,88.8922,77.7813,77.7813,77.7813,77.7813,77.7813,77.7813,77.7813,77.7813,77.7813,66.6692,66.6692,77.7813,66.6692,66.6692,66.6692,55.5582,66.6692,66.6692,55.5582,55.5582,66.6692,66.6692,55.5582,66.6692,66.6692,66.6692,66.6692,66.6692,66.6692,77.7813,55.5582,66.6692,66.6692,77.7813,55.5582,66.6692,55.5582,77.7813,KWh
19/06/2023,1133554,19/06/2023,803.3523,11.3383,22.6754,11.3383,11.3383,22.6754,11.3383,11.3383,11.3383,11.3383,22.6754,11.31,11.31,22.6189,11.31,22.6189,22.6189,22.6189,11.31,22.6189,11.31,22.6189,22.6189,11.31,22.6189,11.31,22.6189,11.31,11.31,22.6189,11.31,11.31,11.31,22.6189,11.31,22.6189,11.31,22.6189,22.6189,11.31,22.6189,22.6189,22.6189,22.6189,11.31,22.6189,11.31,11.31,22.6189,KWh
18/02/2023,1099613,18/02/2023,3752.854,77.3854,77.3854,66.3299,66.3299,88.4399,77.3854,77.3854,66.3299,66.3299,77.3854,76.3958,76.3958,76.3958,65.4817,87.3089,65.4817,76.3958,87.3089,76.3958,76.3958,87.3089,65.4817,87.3089,87.3089,76.3958,76.3958,65.4817,76.3958,76.3958,76.3958,76.3958,65.4817,76.3958,87.3089,76.3958,76.3958,87.3089,76.3958,76.3958,87.3089,76.3958,98.2231,87.3089,87.3089,87.3089,87.3089,87.3089,76.3958,KWh
12/07/2023,1135651,12/07/2023,1115.7992,22.2231,22.2231,22.2231,11.1121,22.2231,22.2231,11.1121,22.2231,22.2231,22.2231,11.1686,33.5048,22.3362,22.3362,22.3362,22.3362,22.3362,22.3362,33.5048,22.3362,11.1686,33.5048,11.1686,22.3362,33.5048,22.3362,22.3362,22.3362,22.3362,22.3362,22.3362,22.3362,22.3362,22.3362,22.3362,22.3362,33.5048,33.5048,22.3362,22.3362,33.5048,22.3362,33.5048,33.5048,22.3362,22.3362,22.3362,22.3362,KWh
23/03/2023,1113137,23/03/2023,3849.4637,87.9875,76.9896,76.9896,87.9875,76.9896,76.9896,76.9896,76.9896,76.9896,87.9875,87.9875,87.9875,87.9875,87.9875,76.9896,87.9875,87.9875,87.9875,76.9896,76.9896,65.9906,76.9896,65.9906,76.9896,65.9906,65.9906,76.9896,54.9927,65.9906,76.9896,65.9906,65.9906,76.9896,76.9896,76.9896,87.9875,87.9875,87.9875,87.9875,87.9875,87.9875,98.9865,87.9875,87.9875,87.9875,87.9875,87.9875,76.9896,KWh
21/07/2023,1136604,21/07/2023,1221.4283,22.6189,22.6189,22.6189,22.6189,22.6189,22.6189,22.6189,11.31,22.6189,22.6189,22.6189,33.9289,22.6189,22.6189,22.6189,22.6189,33.9289,22.6189,33.9289,22.6189,33.9289,22.6189,22.6189,22.6189,33.9289,33.9289,22.6189,22.6189,33.9289,22.6189,22.6189,22.6189,33.9289,22.6189,22.6189,33.9289,22.6189,22.6189,22.6189,22.6189,33.9289,33.9289,33.9289,22.6189,22.6189,33.9289,22.6189,22.6189,KWh
27/02/2023,1103263,27/02/2023,4748.0285,99.2409,110.2671,88.2137,88.2137,110.2671,110.2671,99.2409,99.2409,99.2409,99.2409,111.1153,100.0043,111.1153,100.0043,100.0043,111.1153,100.0043,111.1153,111.1153,111.1153,100.0043,100.0043,88.8922,100.0043,100.0043,88.8922,88.8922,88.8922,88.8922,77.7813,100.0043,88.8922,88.8922,88.8922,111.1153,100.0043,100.0043,100.0043,100.0043,100.0043,100.0043,88.8922,111.1153,100.0043,88.8922,100.0043,100.0043,88.8922,KWh
17/01/2023,1085236,17/01/2023,6684.8851,145.1855,134.0169,134.0169,122.8494,156.3531,134.0169,145.1855,145.1855,134.0169,145.1855,146.2882,146.2882,146.2882,146.2882,146.2882,157.5406,146.2882,146.2882,146.2882,146.2882,135.0348,123.7824,135.0348,135.0348,135.0348,135.0348,135.0348,123.7824,135.0348,123.7824,135.0348,123.7824,135.0348,135.0348,146.2882,146.2882,146.2882,135.0348,146.2882,135.0348,146.2882,146.2882,135.0348,135.0348,135.0348,135.0348,146.2882,135.0348,KWh
12/01/2023,1082604,12/01/2023,4763.7499,101.0222,101.0222,89.797,78.5729,101.0222,89.797,89.797,89.797,101.0222,89.797,89.1184,100.2588,100.2588,89.1184,111.398,100.2588,100.2588,100.2588,100.2588,89.1184,89.1184,89.1184,100.2588,89.1184,77.9792,111.398,77.9792,100.2588,89.1184,100.2588,89.1184,100.2588,100.2588,89.1184,111.398,111.398,111.398,111.398,100.2588,122.5384,111.398,111.398,111.398,100.2588,100.2588,122.5384,100.2588,122.5384,KWh
25/05/2023,1130509,25/05/2023,1492.8639,33.9289,33.9289,22.6189,22.6189,33.9289,33.9289,22.6189,22.6189,33.9289,33.9289,22.6189,33.9289,22.6189,33.9289,33.9289,33.9289,22.6189,33.9289,22.6189,33.9289,33.9289,22.6189,33.9289,22.6189,33.9289,22.6189,33.9289,33.9289,22.6189,33.9289,22.6189,33.9289,33.9289,33.9289,33.9289,33.9289,22.6189,45.2378,33.9289,33.9289,45.2378,33.9289,33.9289,45.2378,33.9289,33.9289,33.9289,22.6189,KWh
22/05/2023,1130100,22/05/2023,2079.735,45.1247,56.4064,45.1247,56.4064,45.1247,45.1247,45.1247,45.1247,56.4064,45.1247,56.5478,45.2378,56.5478,33.9289,56.5478,56.5478,45.2378,45.2378,45.2378,45.2378,45.2378,33.9289,45.2378,45.2378,33.9289,33.9289,33.9289,33.9289,33.9289,33.9289,33.9289,45.2378,33.9289,33.9289,33.9289,45.2378,45.2378,33.9289,45.2378,33.9289,45.2378,45.2378,45.2378,45.2378,45.2378,33.9289,45.2378,45.2378,KWh
26/03/2023,1114230,26/03/2023,4096.5766,87.9875,87.9875,,,76.9896,76.9896,76.9896,76.9896,76.9896,98.9865,87.9875,87.9875,87.5351,87.5351,87.5351,87.5351,87.5351,98.4775,76.5938,76.5938,87.5351,98.4775,76.5938,87.5351,76.5938,87.5351,76.5938,98.4775,87.5351,87.5351,87.5351,98.4775,87.5351,87.5351,87.5351,98.4775,98.4775,87.5351,87.5351,109.4189,87.5351,98.4775,98.4775,98.4775,98.4775,98.4775,98.4775,98.4775,KWh
12/04/2023,1119937,12/04/2023,4139.3278,77.5833,88.666,88.666,88.666,77.5833,77.5833,77.5833,88.666,88.666,88.666,99.2409,99.2409,99.2409,88.2137,88.2137,88.2137,77.1875,88.2137,77.1875,88.2137,77.1875,77.1875,88.2137,99.2409,77.1875,77.1875,66.1603,77.1875,77.1875,77.1875,88.2137,77.1875,88.2137,77.1875,99.2409,77.1875,88.2137,88.2137,99.2409,99.2409,99.2409,88.2137,99.2409,88.2137,99.2409,88.2137,88.2137,77.1875,KWh
27/05/2023,1130757,27/05/2023,1394.5533,22.6754,34.0137,22.6754,22.6754,34.0137,22.6754,22.6754,34.0137,34.0137,22.6754,22.6754,34.0137,34.0137,22.6754,34.0137,34.0137,34.0137,22.6754,34.0137,22.6754,34.0137,22.6754,34.0137,22.6754,22.6754,34.0137,34.0137,34.0137,22.6754,34.0137,22.6754,34.0137,22.6754,34.0137,22.6754,22.6754,34.0137,34.0137,22.6754,34.0137,34.0137,34.0137,22.6754,34.0137,34.0137,34.0137,22.6754,34.0137,KWh
16/04/2023,1121161,16/04/2023,3085.4527,66.6692,55.5582,66.6692,66.6692,55.5582,55.5582,66.6692,66.6692,55.5582,66.6692,67.1781,67.1781,67.1781,67.1781,67.1781,67.1781,55.9823,78.375,67.1781,67.1781,55.9823,55.9823,67.1781,55.9823,67.1781,55.9823,67.1781,55.9823,67.1781,67.1781,55.9823,67.1781,67.1781,55.9823,55.9823,67.1781,67.1781,67.1781,67.1781,67.1781,67.1781,78.375,55.9823,67.1781,67.1781,78.375,67.1781,55.9823,KWh
09/04/2023,1118910,09/04/2023,3192.5264,78.1771,67.0085,78.1771,67.0085,67.0085,67.0085,67.0085,55.8409,67.0085,78.1771,77.7813,66.6692,77.7813,66.6692,77.7813,77.7813,77.7813,77.7813,66.6692,77.7813,66.6692,66.6692,66.6692,55.5582,66.6692,44.4461,55.5582,66.6692,55.5582,66.6692,66.6692,44.4461,55.5582,66.6692,66.6692,66.6692,55.5582,66.6692,66.6692,66.6692,66.6692,66.6692,66.6692,55.5582,66.6692,77.7813,66.6692,55.5582,KWh
08/06/2023,1132478,08/06/2023,1651.1984,33.9289,33.9289,33.9289,22.6189,33.9289,33.9289,22.6189,33.9289,33.9289,33.9289,33.9289,22.6189,33.9289,33.9289,45.2378,0,0,56.5478,45.2378,45.2378,45.2378,33.9289,33.9289,45.2378,33.9289,33.9289,33.9289,33.9289,33.9289,33.9289,33.9289,33.9289,33.9289,33.9289,33.9289,33.9289,33.9289,33.9289,45.2378,33.9289,45.2378,33.9289,45.2378,45.2378,33.9289,33.9289,33.9289,33.9289,KWh
02/02/2023,1093010,02/02/2023,4417.8193,99.7498,88.666,88.666,77.5833,99.7498,88.666,99.7498,88.666,88.666,99.7498,89.1184,100.2588,89.1184,89.1184,111.398,100.2588,89.1184,100.2588,100.2588,77.9792,100.2588,89.1184,89.1184,100.2588,89.1184,89.1184,77.9792,89.1184,100.2588,77.9792,77.9792,100.2588,77.9792,89.1184,100.2588,89.1184,111.398,89.1184,100.2588,100.2588,89.1184,89.1184,89.1184,89.1184,89.1184,89.1184,89.1184,89.1184,KWh
12/06/2023,1132988,12/06/2023,1349.8507,34.0985,22.732,22.732,34.0985,22.732,22.732,22.732,34.0985,22.732,22.732,22.6754,34.0137,22.6754,22.6754,34.0137,34.0137,34.0137,34.0137,22.6754,34.0137,22.6754,22.6754,34.0137,34.0137,22.6754,22.6754,34.0137,34.0137,22.6754,22.6754,22.6754,34.0137,22.6754,34.0137,34.0137,22.6754,34.0137,22.6754,22.6754,34.0137,22.6754,34.0137,34.0137,34.0137,34.0137,22.6754,22.6754,34.0137,KWh
27/01/2023,1090428,27/01/2023,5165.3747,110.8326,99.7498,99.7498,99.7498,110.8326,110.8326,99.7498,110.8326,110.8326,99.7498,110.5498,121.6053,110.5498,110.5498,110.5498,121.6053,121.6053,110.5498,110.5498,110.5498,121.6053,99.4954,110.5498,99.4954,110.5498,99.4954,110.5498,110.5498,99.4954,88.4399,99.4954,99.4954,99.4954,99.4954,121.6053,99.4954,121.6053,110.5498,110.5498,110.5498,110.5498,99.4954,110.5498,110.5498,99.4954,110.5498,110.5498,99.4954,KWh
20/06/2023,1133645,20/06/2023,983.9315,11.31,22.6189,11.31,22.6189,11.31,11.31,11.31,11.31,22.6189,11.31,11.31,11.31,22.6189,11.31,22.6189,22.6189,33.9289,33.9289,22.6189,33.9289,22.6189,22.6189,22.6189,22.6189,22.6189,22.6189,11.31,22.6189,22.6189,22.6189,22.6189,22.6189,22.6189,22.6189,11.31,33.9289,22.6189,22.6189,22.6189,22.6189,22.6189,22.6189,22.6189,22.6189,22.6189,11.31,22.6189,22.6189,KWh
18/01/2023,1085792,18/01/2023,6171.0679,135.0348,135.0348,123.7824,123.7824,135.0348,123.7824,146.2882,123.7824,135.0348,135.0348,121.9164,132.9991,132.9991,132.9991,132.9991,132.9991,132.9991,132.9991,132.9991,121.9164,121.9164,132.9991,121.9164,121.9164,121.9164,121.9164,121.9164,110.8326,121.9164,110.8326,121.9164,121.9164,121.9164,121.9164,144.0829,121.9164,132.9991,132.9991,132.9991,132.9991,132.9991,132.9991,132.9991,132.9991,121.9164,132.9991,132.9991,132.9991,KWh
27/06/2023,1134234,27/06/2023,990.4025,22.6754,11.3383,22.6754,11.3383,22.6754,11.3383,22.6754,22.6754,11.3383,22.6754,11.3948,22.7885,22.7885,22.7885,22.7885,22.7885,22.7885,22.7885,22.7885,22.7885,22.7885,22.7885,11.3948,22.7885,22.7885,22.7885,22.7885,22.7885,11.3948,22.7885,22.7885,22.7885,22.7885,22.7885,11.3948,34.1834,22.7885,22.7885,11.3948,34.1834,22.7885,22.7885,22.7885,11.3948,22.7885,22.7885,22.7885,11.3948,KWh
11/02/2023,1096868,11/02/2023,4248.6282,89.5708,78.375,89.5708,89.5708,78.375,89.5708,89.5708,78.375,89.5708,89.5708,77.9792,100.2588,89.1184,89.1184,89.1184,89.1184,89.1184,89.1184,89.1184,77.9792,100.2588,89.1184,89.1184,100.2588,77.9792,89.1184,89.1184,77.9792,100.2588,77.9792,77.9792,89.1184,89.1184,89.1184,89.1184,100.2588,89.1184,100.2588,89.1184,100.2588,89.1184,89.1184,89.1184,89.1184,89.1184,89.1184,77.9792,89.1184,KWh
